,Index,0
12424,T30246765,1
12425,T30246766,1
12426,T30246767,0
12427,T30246768,0
12428,T30246769,1
12429,T30246770,1
12430,T30246771,1
12431,T30246772,1
12432,T30246773,0
12433,T30246774,0
12434,T30246775,1
12435,T30246776,0
12436,T30246777,1
12437,T30246778,1
12438,T30246779,0
12439,T30246780,0
12440,T30246781,1
12441,T30246782,0
12442,T30246783,1
12443,T30246784,1
12444,T30246785,1
12445,T30246786,0
12446,T30246787,0
12447,T30246788,0
12448,T30246789,1
12449,T30246790,1
12450,T30246791,1
12451,T30246792,0
12452,T30246793,1
12453,T30246794,1
12454,T30246795,1
12455,T30246796,0
12456,T30246797,1
12457,T30246798,1
12458,T30246799,1
12459,T30246800,1
12460,T30246801,0
12461,T30246802,1
12462,T30246803,0
12463,T30246804,0
12464,T30246805,0
12465,T30246806,1
12466,T30246807,0
12467,T30246808,0
12468,T30246809,1
12469,T30246810,1
12470,T30246811,1
12471,T30246812,1
12472,T30246813,1
12473,T30246814,0
12474,T30246815,0
12475,T30246816,0
12476,T30246817,1
12477,T30246818,1
12478,T30246819,1
12479,T30246820,1
12480,T30246821,1
12481,T30246822,1
12482,T30246823,0
12483,T30246824,0
12484,T30246825,1
12485,T30246826,1
12486,T30246827,1
12487,T30246828,1
12488,T30246829,1
12489,T30246830,0
12490,T30246831,1
12491,T30246832,1
12492,T30246833,0
12493,T30246834,1
12494,T30246835,1
12495,T30246836,0
12496,T30246837,1
12497,T30246838,1
12498,T30246839,1
12499,T30246840,1
12500,T30246841,1
12501,T30246842,1
12502,T30246843,0
12503,T30246844,0
12504,T30246845,1
12505,T30246846,1
12506,T30246847,1
12507,T30246848,0
12508,T30246849,0
12509,T30246850,0
12510,T30246851,1
12511,T30246852,0
12512,T30246853,1
12513,T30246854,0
12514,T30246855,0
12515,T30246856,1
12516,T30246857,1
12517,T30246858,1
12518,T30246859,0
12519,T30246860,1
12520,T30246861,0
12521,T30246862,1
12522,T30246863,1
12523,T30246864,1
12524,T30246865,0
12525,T30246866,1
12526,T30246867,1
12527,T30246868,1
12528,T30246869,1
12529,T30246870,1
12530,T30246871,1
12531,T30246872,1
12532,T30246873,0
12533,T30246874,1
12534,T30246875,0
12535,T30246876,0
12536,T30246877,1
12537,T30246878,1
12538,T30246879,0
12539,T30246880,0
12540,T30246881,0
12541,T30246882,1
12542,T30246883,0
12543,T30246884,0
12544,T30246885,1
12545,T30246886,1
12546,T30246887,0
12547,T30246888,1
12548,T30246889,1
12549,T30246890,1
12550,T30246891,1
12551,T30246892,1
12552,T30246893,1
12553,T30246894,1
12554,T30246895,1
12555,T30246896,1
12556,T30246897,1
12557,T30246898,1
12558,T30246899,0
12559,T30246900,1
12560,T30246901,1
12561,T30246902,1
12562,T30246903,1
12563,T30246904,1
12564,T30246905,1
12565,T30246906,1
12566,T30246907,1
12567,T30246908,1
12568,T30246909,1
12569,T30246910,1
12570,T30246911,0
12571,T30246912,1
12572,T30246913,1
12573,T30246914,1
12574,T30246915,1
12575,T30246916,1
12576,T30246917,1
12577,T30246918,0
12578,T30246919,1
12579,T30246920,1
12580,T30246921,1
12581,T30246922,1
12582,T30246923,1
12583,T30246924,0
12584,T30246925,0
12585,T30246926,1
12586,T30246927,0
12587,T30246928,1
12588,T30246929,1
12589,T30246930,1
12590,T30246931,1
12591,T30246932,1
12592,T30246933,0
12593,T30246934,1
12594,T30246935,1
12595,T30246936,1
12596,T30246937,1
12597,T30246938,1
12598,T30246939,1
12599,T30246940,1
12600,T30246941,0
12601,T30246942,1
12602,T30246943,1
12603,T30246944,0
12604,T30246945,1
12605,T30246946,1
12606,T30246947,1
12607,T30246948,1
12608,T30246949,0
12609,T30246950,1
12610,T30246951,1
12611,T30246952,1
12612,T30246953,1
12613,T30246954,1
12614,T30246955,0
12615,T30246956,1
12616,T30246957,1
12617,T30246958,1
12618,T30246959,1
12619,T30246960,1
12620,T30246961,1
12621,T30246962,1
12622,T30246963,1
12623,T30246964,0
12624,T30246965,1
12625,T30246966,0
12626,T30246967,1
12627,T30246968,0
12628,T30246969,1
12629,T30246970,1
12630,T30246971,1
12631,T30246972,1
12632,T30246973,1
12633,T30246974,1
12634,T30246975,0
12635,T30246976,1
12636,T30246977,1
12637,T30246978,1
12638,T30246979,1
12639,T30246980,1
12640,T30246981,0
12641,T30246982,1
12642,T30246983,0
12643,T30246984,1
12644,T30246985,1
12645,T30246986,1
12646,T30246987,1
12647,T30246988,1
12648,T30246989,1
12649,T30246990,1
12650,T30246991,1
12651,T30246992,1
12652,T30246993,1
12653,T30246994,1
12654,T30246995,1
12655,T30246996,1
12656,T30246997,0
12657,T30246998,1
12658,T30246999,1
12659,T30247000,1
12660,T30247001,1
12661,T30247002,1
12662,T30247003,1
12663,T30247004,1
12664,T30247005,0
12665,T30247006,1
12666,T30247007,1
12667,T30247008,0
12668,T30247009,1
12669,T30247010,1
12670,T30247011,1
12671,T30247012,0
12672,T30247013,1
12673,T30247014,1
12674,T30247015,1
12675,T30247016,0
12676,T30247017,1
12677,T30247018,0
12678,T30247019,1
12679,T30247020,1
12680,T30247021,0
12681,T30247022,0
12682,T30247023,1
12683,T30247024,1
12684,T30247025,1
12685,T30247026,1
12686,T30247027,0
12687,T30247028,1
12688,T30247029,1
12689,T30247030,1
12690,T30247031,1
12691,T30247032,0
12692,T30247033,0
12693,T30247034,0
12694,T30247035,1
12695,T30247036,1
12696,T30247037,1
12697,T30247038,1
12698,T30247039,1
12699,T30247040,0
12700,T30247041,1
12701,T30247042,1
12702,T30247043,1
12703,T30247044,1
12704,T30247045,0
12705,T30247046,0
12706,T30247047,0
12707,T30247048,1
12708,T30247049,1
12709,T30247050,0
12710,T30247051,0
12711,T30247052,1
12712,T30247053,1
12713,T30247054,1
12714,T30247055,0
12715,T30247056,0
12716,T30247057,1
12717,T30247058,1
12718,T30247059,1
12719,T30247060,1
12720,T30247061,1
12721,T30247062,0
12722,T30247063,1
12723,T30247064,1
12724,T30247065,1
12725,T30247066,1
12726,T30247067,0
12727,T30247068,1
12728,T30247069,1
12729,T30247070,1
12730,T30247071,0
12731,T30247072,0
12732,T30247073,1
12733,T30247074,1
12734,T30247075,0
12735,T30247076,1
12736,T30247077,1
12737,T30247078,0
12738,T30247079,0
12739,T30247080,1
12740,T30247081,1
12741,T30247082,1
12742,T30247083,1
12743,T30247084,0
12744,T30247085,0
12745,T30247086,1
12746,T30247087,1
12747,T30247088,1
12748,T30247089,1
12749,T30247090,0
12750,T30247091,1
12751,T30247092,1
12752,T30247093,1
12753,T30247094,1
12754,T30247095,0
12755,T30247096,1
12756,T30247097,1
12757,T30247098,1
12758,T30247099,1
12759,T30247100,1
12760,T30247101,1
12761,T30247102,1
12762,T30247103,1
12763,T30247104,0
12764,T30247105,1
12765,T30247106,1
12766,T30247107,1
12767,T30247108,1
12768,T30247109,1
12769,T30247110,1
12770,T30247111,0
12771,T30247112,1
12772,T30247113,0
12773,T30247114,1
12774,T30247115,0
12775,T30247116,1
12776,T30247117,1
12777,T30247118,1
12778,T30247119,1
12779,T30247120,0
12780,T30247121,1
12781,T30247122,1
12782,T30247123,1
12783,T30247124,0
12784,T30247125,1
12785,T30247126,0
12786,T30247127,1
12787,T30247128,1
12788,T30247129,1
12789,T30247130,0
12790,T30247131,1
12791,T30247132,1
12792,T30247133,1
12793,T30247134,1
12794,T30247135,1
12795,T30247136,1
12796,T30247137,0
12797,T30247138,1
12798,T30247139,0
12799,T30247140,0
12800,T30247141,1
12801,T30247142,1
12802,T30247143,1
12803,T30247144,1
12804,T30247145,0
12805,T30247146,1
12806,T30247147,1
12807,T30247148,0
12808,T30247149,1
12809,T30247150,1
12810,T30247151,1
12811,T30247152,0
12812,T30247153,1
12813,T30247154,1
12814,T30247155,0
12815,T30247156,1
12816,T30247157,1
12817,T30247158,1
12818,T30247159,1
12819,T30247160,1
12820,T30247161,0
12821,T30247162,1
12822,T30247163,0
12823,T30247164,1
12824,T30247165,0
12825,T30247166,1
12826,T30247167,1
12827,T30247168,1
12828,T30247169,1
12829,T30247170,1
12830,T30247171,1
12831,T30247172,1
12832,T30247173,0
12833,T30247174,1
12834,T30247175,1
12835,T30247176,0
12836,T30247177,1
12837,T30247178,1
12838,T30247179,1
12839,T30247180,0
12840,T30247181,1
12841,T30247182,1
12842,T30247183,0
12843,T30247184,0
12844,T30247185,0
12845,T30247186,0
12846,T30247187,1
12847,T30247188,0
12848,T30247189,1
12849,T30247190,0
12850,T30247191,1
12851,T30247192,1
12852,T30247193,0
12853,T30247194,1
12854,T30247195,1
12855,T30247196,1
12856,T30247197,1
12857,T30247198,1
12858,T30247199,0
12859,T30247200,1
12860,T30247201,1
12861,T30247202,1
12862,T30247203,1
12863,T30247204,0
12864,T30247205,1
12865,T30247206,1
12866,T30247207,0
12867,T30247208,1
12868,T30247209,1
12869,T30247210,1
12870,T30247211,1
12871,T30247212,1
12872,T30247213,1
12873,T30247214,1
12874,T30247215,1
12875,T30247216,0
12876,T30247217,0
12877,T30247218,1
12878,T30247219,1
12879,T30247220,1
12880,T30247221,0
12881,T30247222,1
12882,T30247223,1
12883,T30247224,1
12884,T30247225,0
12885,T30247226,1
12886,T30247227,0
12887,T30247228,0
12888,T30247229,1
12889,T30247230,1
12890,T30247231,0
12891,T30247232,0
12892,T30247233,1
12893,T30247234,1
12894,T30247235,1
12895,T30247236,1
12896,T30247237,1
12897,T30247238,1
12898,T30247239,0
12899,T30247240,0
12900,T30247241,0
12901,T30247242,1
12902,T30247243,1
12903,T30247244,1
12904,T30247245,1
12905,T30247246,1
12906,T30247247,1
12907,T30247248,1
12908,T30247249,1
12909,T30247250,1
12910,T30247251,0
12911,T30247252,0
12912,T30247253,1
12913,T30247254,1
12914,T30247255,1
12915,T30247256,1
12916,T30247257,1
12917,T30247258,1
12918,T30247259,1
12919,T30247260,1
12920,T30247261,1
12921,T30247262,1
12922,T30247263,1
12923,T30247264,0
12924,T30247265,1
12925,T30247266,1
12926,T30247267,1
12927,T30247268,1
12928,T30247269,1
12929,T30247270,0
12930,T30247271,1
12931,T30247272,1
12932,T30247273,1
12933,T30247274,0
12934,T30247275,1
12935,T30247276,0
12936,T30247277,1
12937,T30247278,1
12938,T30247279,1
12939,T30247280,1
12940,T30247281,1
12941,T30247282,1
12942,T30247283,1
12943,T30247284,1
12944,T30247285,1
12945,T30247286,1
12946,T30247287,0
12947,T30247288,0
12948,T30247289,0
12949,T30247290,1
12950,T30247291,1
12951,T30247292,1
12952,T30247293,0
12953,T30247294,0
12954,T30247295,1
12955,T30247296,1
12956,T30247297,1
12957,T30247298,1
12958,T30247299,1
12959,T30247300,0
12960,T30247301,1
12961,T30247302,1
12962,T30247303,1
12963,T30247304,1
12964,T30247305,0
12965,T30247306,1
12966,T30247307,1
12967,T30247308,1
12968,T30247309,1
12969,T30247310,1
12970,T30247311,1
12971,T30247312,1
12972,T30247313,0
12973,T30247314,1
12974,T30247315,1
12975,T30247316,0
12976,T30247317,1
12977,T30247318,1
12978,T30247319,0
12979,T30247320,1
12980,T30247321,0
12981,T30247322,1
12982,T30247323,1
12983,T30247324,1
12984,T30247325,1
12985,T30247326,0
12986,T30247327,1
12987,T30247328,1
12988,T30247329,0
12989,T30247330,0
12990,T30247331,1
12991,T30247332,0
12992,T30247333,1
12993,T30247334,0
12994,T30247335,1
12995,T30247336,0
12996,T30247337,1
12997,T30247338,1
12998,T30247339,1
12999,T30247340,1
13000,T30247341,1
13001,T30247342,1
13002,T30247343,1
13003,T30247344,1
13004,T30247345,1
13005,T30247346,1
13006,T30247347,1
13007,T30247348,1
13008,T30247349,1
13009,T30247350,1
13010,T30247351,1
13011,T30247352,1
13012,T30247353,1
13013,T30247354,1
13014,T30247355,1
13015,T30247356,1
13016,T30247357,1
13017,T30247358,1
13018,T30247359,1
13019,T30247360,1
13020,T30247361,0
13021,T30247362,1
13022,T30247363,1
13023,T30247364,1
13024,T30247365,0
13025,T30247366,1
13026,T30247367,1
13027,T30247368,1
13028,T30247369,1
13029,T30247370,1
13030,T30247371,1
13031,T30247372,0
13032,T30247373,1
13033,T30247374,0
13034,T30247375,1
13035,T30247376,1
13036,T30247377,1
13037,T30247378,1
13038,T30247379,0
13039,T30247380,1
13040,T30247381,0
13041,T30247382,0
13042,T30247383,0
13043,T30247384,0
13044,T30247385,1
13045,T30247386,0
13046,T30247387,0
13047,T30247388,1
13048,T30247389,1
13049,T30247390,1
13050,T30247391,1
13051,T30247392,0
13052,T30247393,0
13053,T30247394,1
13054,T30247395,1
13055,T30247396,0
13056,T30247397,1
13057,T30247398,1
13058,T30247399,1
13059,T30247400,1
13060,T30247401,1
13061,T30247402,1
13062,T30247403,1
13063,T30247404,1
13064,T30247405,1
13065,T30247406,1
13066,T30247407,0
13067,T30247408,0
13068,T30247409,1
13069,T30247410,0
13070,T30247411,1
13071,T30247412,0
13072,T30247413,1
13073,T30247414,1
13074,T30247415,1
13075,T30247416,1
13076,T30247417,1
13077,T30247418,1
13078,T30247419,1
13079,T30247420,1
13080,T30247421,1
13081,T30247422,1
13082,T30247423,0
13083,T30247424,1
13084,T30247425,1
13085,T30247426,1
13086,T30247427,1
13087,T30247428,0
13088,T30247429,0
13089,T30247430,1
13090,T30247431,1
13091,T30247432,1
13092,T30247433,1
13093,T30247434,1
13094,T30247435,1
13095,T30247436,1
13096,T30247437,1
13097,T30247438,1
13098,T30247439,1
13099,T30247440,1
13100,T30247441,1
13101,T30247442,1
13102,T30247443,1
13103,T30247444,0
13104,T30247445,0
13105,T30247446,0
13106,T30247447,0
13107,T30247448,0
13108,T30247449,0
13109,T30247450,1
13110,T30247451,1
13111,T30247452,0
13112,T30247453,0
13113,T30247454,1
13114,T30247455,1
13115,T30247456,1
13116,T30247457,1
13117,T30247458,1
13118,T30247459,0
13119,T30247460,0
13120,T30247461,0
13121,T30247462,0
13122,T30247463,1
13123,T30247464,0
13124,T30247465,1
13125,T30247466,1
13126,T30247467,1
13127,T30247468,1
13128,T30247469,1
13129,T30247470,1
13130,T30247471,0
13131,T30247472,1
13132,T30247473,1
13133,T30247474,1
13134,T30247475,0
13135,T30247476,1
13136,T30247477,0
13137,T30247478,1
13138,T30247479,1
13139,T30247480,0
13140,T30247481,0
13141,T30247482,1
13142,T30247483,1
13143,T30247484,1
13144,T30247485,1
13145,T30247486,1
13146,T30247487,1
13147,T30247488,0
13148,T30247489,1
13149,T30247490,1
13150,T30247491,0
13151,T30247492,1
13152,T30247493,0
13153,T30247494,1
13154,T30247495,1
13155,T30247496,0
13156,T30247497,0
13157,T30247498,1
13158,T30247499,0
13159,T30247500,0
13160,T30247501,1
13161,T30247502,1
13162,T30247503,1
13163,T30247504,0
13164,T30247505,1
13165,T30247506,0
13166,T30247507,1
13167,T30247508,1
13168,T30247509,1
13169,T30247510,1
13170,T30247511,1
13171,T30247512,1
13172,T30247513,1
13173,T30247514,1
13174,T30247515,1
13175,T30247516,1
13176,T30247517,1
13177,T30247518,1
13178,T30247519,1
13179,T30247520,1
13180,T30247521,1
13181,T30247522,0
13182,T30247523,1
13183,T30247524,1
13184,T30247525,1
13185,T30247526,1
13186,T30247527,0
13187,T30247528,0
13188,T30247529,0
13189,T30247530,1
13190,T30247531,0
13191,T30247532,1
13192,T30247533,1
13193,T30247534,0
13194,T30247535,1
13195,T30247536,1
13196,T30247537,1
13197,T30247538,1
13198,T30247539,1
13199,T30247540,0
13200,T30247541,0
13201,T30247542,1
13202,T30247543,1
13203,T30247544,1
13204,T30247545,1
13205,T30247546,0
13206,T30247547,1
13207,T30247548,1
13208,T30247549,0
13209,T30247550,1
13210,T30247551,0
13211,T30247552,0
13212,T30247553,1
13213,T30247554,0
13214,T30247555,1
13215,T30247556,1
13216,T30247557,0
13217,T30247558,1
13218,T30247559,1
13219,T30247560,1
13220,T30247561,1
13221,T30247562,0
13222,T30247563,1
13223,T30247564,1
13224,T30247565,1
13225,T30247566,1
13226,T30247567,1
13227,T30247568,1
13228,T30247569,1
13229,T30247570,0
13230,T30247571,1
13231,T30247572,1
13232,T30247573,0
13233,T30247574,1
13234,T30247575,0
13235,T30247576,1
13236,T30247577,1
13237,T30247578,0
13238,T30247579,1
13239,T30247580,1
13240,T30247581,1
13241,T30247582,1
13242,T30247583,1
13243,T30247584,0
13244,T30247585,0
13245,T30247586,0
13246,T30247587,0
13247,T30247588,1
13248,T30247589,0
13249,T30247590,1
13250,T30247591,1
13251,T30247592,1
13252,T30247593,1
13253,T30247594,1
13254,T30247595,0
13255,T30247596,0
13256,T30247597,1
13257,T30247598,1
13258,T30247599,1
13259,T30247600,1
13260,T30247601,1
13261,T30247602,0
13262,T30247603,0
13263,T30247604,1
13264,T30247605,0
13265,T30247606,0
13266,T30247607,0
13267,T30247608,0
13268,T30247609,1
13269,T30247610,0
13270,T30247611,1
13271,T30247612,1
13272,T30247613,1
13273,T30247614,1
13274,T30247615,1
13275,T30247616,0
13276,T30247617,1
13277,T30247618,1
13278,T30247619,1
13279,T30247620,0
13280,T30247621,1
13281,T30247622,1
13282,T30247623,1
13283,T30247624,0
13284,T30247625,1
13285,T30247626,0
13286,T30247627,1
13287,T30247628,0
13288,T30247629,1
13289,T30247630,1
13290,T30247631,0
13291,T30247632,1
13292,T30247633,1
13293,T30247634,1
13294,T30247635,1
13295,T30247636,1
13296,T30247637,1
13297,T30247638,1
13298,T30247639,1
13299,T30247640,1
13300,T30247641,1
13301,T30247642,1
13302,T30247643,0
13303,T30247644,0
13304,T30247645,1
13305,T30247646,0
13306,T30247647,1
13307,T30247648,1
13308,T30247649,1
13309,T30247650,1
13310,T30247651,1
13311,T30247652,1
13312,T30247653,1
13313,T30247654,1
13314,T30247655,1
13315,T30247656,1
13316,T30247657,1
13317,T30247658,1
13318,T30247659,1
13319,T30247660,0
13320,T30247661,1
13321,T30247662,1
13322,T30247663,1
13323,T30247664,0
13324,T30247665,1
13325,T30247666,1
13326,T30247667,1
13327,T30247668,0
13328,T30247669,1
13329,T30247670,1
13330,T30247671,1
13331,T30247672,1
13332,T30247673,1
13333,T30247674,1
13334,T30247675,1
13335,T30247676,1
13336,T30247677,0
13337,T30247678,1
13338,T30247679,1
13339,T30247680,1
13340,T30247681,1
13341,T30247682,0
13342,T30247683,0
13343,T30247684,1
13344,T30247685,1
13345,T30247686,1
13346,T30247687,1
13347,T30247688,0
13348,T30247689,1
13349,T30247690,0
13350,T30247691,1
13351,T30247692,1
13352,T30247693,1
13353,T30247694,0
13354,T30247695,1
13355,T30247696,0
13356,T30247697,1
13357,T30247698,1
13358,T30247699,0
13359,T30247700,1
13360,T30247701,0
13361,T30247702,0
13362,T30247703,1
13363,T30247704,0
13364,T30247705,1
13365,T30247706,1
13366,T30247707,1
13367,T30247708,1
13368,T30247709,1
13369,T30247710,1
13370,T30247711,1
13371,T30247712,0
13372,T30247713,1
13373,T30247714,1
13374,T30247715,0
13375,T30247716,0
13376,T30247717,0
13377,T30247718,1
13378,T30247719,1
13379,T30247720,0
13380,T30247721,0
13381,T30247722,1
13382,T30247723,1
13383,T30247724,0
13384,T30247725,1
13385,T30247726,1
13386,T30247727,1
13387,T30247728,1
13388,T30247729,1
13389,T30247730,1
13390,T30247731,1
13391,T30247732,1
13392,T30247733,0
13393,T30247734,1
13394,T30247735,1
13395,T30247736,1
13396,T30247737,1
13397,T30247738,0
13398,T30247739,0
13399,T30247740,1
13400,T30247741,0
13401,T30247742,1
13402,T30247743,0
13403,T30247744,1
13404,T30247745,1
13405,T30247746,1
13406,T30247747,1
13407,T30247748,1
13408,T30247749,0
13409,T30247750,0
13410,T30247751,1
13411,T30247752,0
13412,T30247753,1
13413,T30247754,0
13414,T30247755,1
13415,T30247756,1
13416,T30247757,1
13417,T30247758,1
13418,T30247759,1
13419,T30247760,0
13420,T30247761,1
13421,T30247762,1
13422,T30247763,0
13423,T30247764,1
13424,T30247765,0
13425,T30247766,1
13426,T30247767,1
13427,T30247768,1
13428,T30247769,1
13429,T30247770,1
13430,T30247771,1
13431,T30247772,1
13432,T30247773,1
13433,T30247774,1
13434,T30247775,1
13435,T30247776,1
13436,T30247777,1
13437,T30247778,1
13438,T30247779,1
13439,T30247780,0
13440,T30247781,0
13441,T30247782,1
13442,T30247783,1
13443,T30247784,1
13444,T30247785,1
13445,T30247786,0
13446,T30247787,0
13447,T30247788,1
13448,T30247789,0
13449,T30247790,0
13450,T30247791,0
13451,T30247792,1
13452,T30247793,1
13453,T30247794,1
13454,T30247795,0
13455,T30247796,1
13456,T30247797,0
13457,T30247798,1
13458,T30247799,0
13459,T30247800,1
13460,T30247801,0
13461,T30247802,0
13462,T30247803,1
13463,T30247804,0
13464,T30247805,1
13465,T30247806,1
13466,T30247807,0
13467,T30247808,1
13468,T30247809,0
13469,T30247810,1
13470,T30247811,0
13471,T30247812,0
13472,T30247813,1
13473,T30247814,1
13474,T30247815,1
13475,T30247816,1
13476,T30247817,0
13477,T30247818,1
13478,T30247819,1
13479,T30247820,1
13480,T30247821,1
13481,T30247822,1
13482,T30247823,1
13483,T30247824,1
13484,T30247825,0
13485,T30247826,1
13486,T30247827,0
13487,T30247828,0
13488,T30247829,0
13489,T30247830,1
13490,T30247831,1
13491,T30247832,1
13492,T30247833,0
13493,T30247834,1
13494,T30247835,1
13495,T30247836,1
13496,T30247837,1
13497,T30247838,0
13498,T30247839,1
13499,T30247840,1
13500,T30247841,0
13501,T30247842,1
13502,T30247843,0
13503,T30247844,1
13504,T30247845,1
13505,T30247846,1
13506,T30247847,1
13507,T30247848,1
13508,T30247849,1
13509,T30247850,0
13510,T30247851,1
13511,T30247852,1
13512,T30247853,0
13513,T30247854,0
13514,T30247855,1
13515,T30247856,1
13516,T30247857,1
13517,T30247858,0
13518,T30247859,0
13519,T30247860,1
13520,T30247861,1
13521,T30247862,0
13522,T30247863,0
13523,T30247864,1
13524,T30247865,1
